unit,cycle,sensor_14,sensor_7,sensor_15,sensor_10,sensor_18,sensor_24,sensor_23,sensor_5,sensor_20,sensor_6,RUL
42,64,47.41,1397.83,521.91,553.7,8.4411,23.3236,38.86,641.56,392,1587.81,132
42,65,47.36,1403.63,522.22,554.13,8.4034,23.4635,38.92,641.92,393,1596.28,131
42,66,47.41,1404.1,521.56,554.49,8.4355,23.3692,39.06,642.53,392,1588.37,130
42,67,47.48,1402.71,522.44,554.31,8.4131,23.2559,38.85,642.8,393,1589.87,129
42,68,47.32,1402.35,521.47,553.75,8.4144,23.3716,39.05,642.68,391,1583.74,128
42,69,47.38,1408.68,521.27,554.7,8.4043,23.4674,38.91,641.69,392,1587.11,127
42,70,47.36,1404.95,522.1,554.0,8.4337,23.3311,38.73,642.49,394,1587.66,126
42,71,47.28,1398.67,521.65,553.73,8.3996,23.363,38.8,642.93,392,1585.49,125
42,72,47.31,1405.07,521.58,553.61,8.4044,23.2963,39.13,642.63,392,1592.41,124
42,73,47.47,1408.1,521.9,553.62,8.4477,23.3245,38.99,642.77,393,1586.44,123
42,74,47.56,1403.97,522.16,553.73,8.4553,23.3672,38.85,642.5,393,1597.06,122
42,75,47.5,1405.22,522.06,553.54,8.3807,23.3422,38.79,642.77,393,1587.86,121
42,76,47.28,1398.63,522.18,553.74,8.4216,23.3355,38.86,642.19,392,1587.75,120
42,77,47.25,1398.4,522.05,554.2,8.4054,23.4565,38.82,642.84,394,1582.92,119
42,78,47.44,1404.35,521.81,554.09,8.4361,23.3632,38.78,642.44,392,1583.65,118
42,79,47.6,1406.7,522.01,553.67,8.4101,23.2703,39.03,642.16,392,1591.8,117
42,80,47.36,1406.18,521.82,554.03,8.4495,23.2925,38.9,642.2,392,1593.28,116
42,81,47.35,1402.4,521.77,554.18,8.4605,23.2933,39.0,642.34,392,1592.02,115
42,82,47.46,1399.06,521.8,553.48,8.4438,23.3434,38.72,642.18,392,1589.29,114
42,83,47.42,1404.95,521.91,553.7,8.4156,23.2308,38.78,643.08,392,1589.53,113
42,84,47.33,1406.94,521.41,554.09,8.4295,23.4189,38.79,642.31,394,1582.3,112
42,85,47.41,1402.36,521.64,553.34,8.4204,23.4441,38.83,642.12,393,1580.62,111
42,86,47.49,1407.56,522.01,553.73,8.4255,23.3156,39.06,642.39,393,1582.91,110
42,87,47.46,1405.89,521.8,553.28,8.4307,23.3714,39.02,642.11,393,1585.71,109
42,88,47.38,1404.17,521.86,553.71,8.3969,23.3101,39.03,642.84,394,1587.33,108
42,89,47.23,1406.99,522.14,553.3,8.4478,23.2615,38.82,642.68,393,1585.22,107
42,90,47.33,1404.58,521.9,554.01,8.412,23.2352,38.76,642.11,390,1595.14,106
42,91,47.27,1404.74,521.66,553.16,8.4117,23.3784,38.85,642.27,393,1587.04,105
42,92,47.28,1398.73,522.15,553.51,8.427,23.3177,39.06,642.42,392,1590.07,104
42,93,47.13,1408.3,521.39,554.57,8.4454,23.3483,38.71,642.88,393,1593.89,103
42,94,47.31,1406.39,521.49,553.24,8.4501,23.366,38.79,643.12,393,1584.26,102
42,95,47.55,1407.3,521.83,553.33,8.4163,23.2978,38.93,642.5,393,1591.8,101
42,96,47.36,1401.27,521.79,554.05,8.4533,23.4342,38.94,642.53,393,1587.78,100
42,97,47.6,1407.65,522.14,553.65,8.4136,23.3845,38.89,642.23,393,1591.34,99
42,98,47.45,1409.05,521.52,553.41,8.4414,23.2428,38.83,642.27,393,1581.53,98
42,99,47.47,1400.96,522.24,553.83,8.4217,23.4099,38.97,642.31,393,1589.53,97
42,100,47.5,1415.23,521.6,553.71,8.4126,23.3216,38.76,642.47,391,1583.36,96
42,101,47.4,1409.67,522.0,555.0,8.4307,23.3002,39.04,642.44,392,1587.48,95
42,102,47.47,1402.73,521.53,553.42,8.4266,23.2682,38.86,642.66,393,1586.97,94
42,103,47.42,1401.47,521.7,553.85,8.4334,23.2273,38.8,642.47,392,1586.53,93
42,104,47.28,1404.26,521.6,553.32,8.4385,23.4256,39.08,642.44,394,1592.21,92
42,105,47.43,1409.14,521.5,554.32,8.4341,23.3537,38.98,642.61,393,1581.77,91
42,106,47.33,1399.94,521.58,553.7,8.4416,23.3398,38.83,643.0,391,1587.62,90
42,107,47.5,1408.89,521.57,553.83,8.4537,23.3021,38.9,642.83,393,1586.9,89
42,108,47.55,1412.22,521.63,553.52,8.4301,23.3396,38.96,642.57,393,1594.0,88
42,109,47.55,1405.58,521.06,553.86,8.4899,23.4214,38.8,642.32,392,1589.48,87
42,110,47.44,1405.16,521.63,553.55,8.4411,23.3338,38.91,642.29,393,1593.36,86
42,111,47.64,1401.7,521.73,553.99,8.4831,23.326,38.95,642.35,394,1589.33,85
42,112,47.54,1396.6,521.48,553.98,8.4242,23.2527,38.84,643.1,393,1588.23,84
42,113,47.49,1403.83,521.57,553.62,8.4238,23.2748,38.69,642.49,395,1589.67,83
42,114,47.54,1405.41,521.91,553.73,8.4456,23.3156,38.84,642.64,393,1583.95,82
42,115,47.37,1406.2,521.89,554.06,8.4378,23.3209,38.55,642.99,393,1585.6,81
42,116,47.57,1414.6,521.49,553.96,8.4454,23.2429,38.91,642.67,392,1589.76,80
42,117,47.57,1407.65,521.46,553.26,8.4688,23.371,38.8,642.43,393,1592.52,79
42,118,47.29,1408.11,520.98,553.87,8.418,23.2779,38.73,642.63,392,1591.1,78
42,119,47.53,1404.92,521.27,554.19,8.4489,23.2222,38.86,642.7,394,1586.32,77
42,120,47.46,1416.27,521.31,553.77,8.4612,23.2127,38.9,642.54,393,1596.01,76
42,121,47.54,1404.85,521.2,553.53,8.45,23.3628,38.87,642.8,393,1592.27,75
42,122,47.43,1406.48,521.22,553.49,8.4121,23.2729,38.86,642.89,394,1592.26,74
42,123,47.71,1413.88,521.63,553.05,8.448,23.2757,38.8,643.17,393,1592.74,73
42,124,47.46,1401.82,521.77,553.43,8.4329,23.3503,39.09,642.32,393,1592.74,72
42,125,47.51,1406.45,521.8,552.86,8.4567,23.3828,38.71,642.66,392,1587.76,71
42,126,47.4,1402.32,522.02,553.66,8.4302,23.299,38.89,643.05,393,1592.25,70
42,127,47.63,1406.38,521.94,553.74,8.4554,23.3477,38.96,642.66,394,1591.56,69
42,128,47.54,1405.36,522.05,553.06,8.4581,23.297,38.69,643.14,393,1582.39,68
42,129,47.51,1410.67,521.24,553.64,8.4599,23.2092,38.83,643.01,393,1588.49,67
42,130,47.45,1411.24,521.48,553.66,8.4436,23.3764,38.83,642.74,393,1600.61,66
42,131,47.62,1409.57,521.26,553.12,8.4294,23.2795,38.89,642.67,393,1588.56,65
42,132,47.46,1404.08,521.27,553.52,8.4753,23.2382,38.7,642.49,394,1591.43,64
42,133,47.62,1410.27,521.41,552.83,8.457,23.3057,38.8,642.78,395,1583.57,63
42,134,47.6,1409.49,521.15,554.13,8.454,23.2278,38.77,642.48,395,1595.38,62
42,135,47.52,1405.53,521.58,553.45,8.4721,23.2937,38.75,642.99,393,1591.63,61
42,136,47.68,1405.61,521.0,553.55,8.4383,23.333,38.64,643.1,393,1591.21,60
42,137,47.78,1411.66,521.1,553.23,8.4572,23.4579,38.76,642.28,393,1592.76,59
42,138,47.7,1408.1,520.89,553.61,8.4798,23.1949,38.82,642.57,393,1589.98,58
42,139,47.67,1405.22,521.26,553.67,8.4019,23.2663,38.86,642.94,394,1589.61,57
42,140,47.66,1405.4,520.62,553.19,8.4194,23.333,38.81,642.37,393,1594.72,56
42,141,47.65,1410.81,521.23,553.44,8.454,23.3231,38.7,643.11,394,1592.95,55
42,142,47.4,1406.16,521.01,552.9,8.4549,23.2053,39.01,642.57,393,1597.92,54
42,143,47.77,1417.38,521.23,553.3,8.4614,23.2004,38.8,642.81,394,1591.0,53
42,144,47.72,1413.64,520.33,553.54,8.4634,23.275,38.63,642.79,394,1587.89,52
42,145,47.56,1410.01,520.54,553.56,8.4309,23.2836,38.79,643.26,393,1590.45,51
42,146,47.78,1413.29,521.16,553.15,8.4463,23.1381,38.69,642.42,396,1593.48,50
42,147,47.43,1414.34,520.82,553.23,8.4464,23.2517,38.8,642.83,394,1589.55,49
42,148,47.77,1414.94,521.34,552.62,8.4472,23.3184,38.84,642.65,395,1584.66,48
42,149,47.59,1415.65,521.08,552.78,8.4155,23.3414,38.73,642.89,395,1591.57,47
42,150,47.72,1414.34,521.0,552.77,8.5186,23.18,38.57,643.3,393,1594.3,46
42,151,47.65,1416.34,521.21,553.29,8.4607,23.2578,38.8,643.12,394,1594.8,45
42,152,47.52,1410.1,521.42,552.6,8.4598,23.2063,38.72,642.46,395,1583.45,44
42,153,47.63,1414.02,520.73,552.68,8.4585,23.2501,38.64,642.61,394,1602.9,43
42,154,47.67,1412.42,521.01,553.3,8.441,23.3222,38.61,642.53,393,1594.16,42
42,155,47.7,1409.98,520.94,552.72,8.4482,23.2467,38.52,642.71,395,1599.41,41
42,156,47.81,1408.78,520.74,552.77,8.4592,23.1787,38.68,643.18,393,1597.49,40
42,157,47.69,1410.3,520.46,552.63,8.459,23.3829,38.84,643.26,394,1595.57,39
42,158,47.67,1414.66,521.11,552.07,8.475,23.2423,38.62,643.31,393,1596.1,38
42,159,47.7,1408.06,521.07,552.74,8.4472,23.2941,38.7,642.78,394,1592.07,37
42,160,47.96,1419.06,520.91,553.15,8.4461,23.2271,38.7,643.16,394,1591.42,36
42,161,47.7,1414.18,521.13,553.42,8.4706,23.088,38.5,642.88,394,1592.89,35
42,162,47.73,1411.32,520.79,552.75,8.4693,23.213,38.52,643.67,393,1591.29,34
42,163,47.7,1415.74,520.94,552.38,8.4755,23.084,38.78,642.71,393,1588.59,33
42,164,47.7,1416.45,520.56,552.16,8.4315,23.1115,38.55,643.02,395,1595.72,32
42,165,47.65,1410.85,520.4,552.62,8.4718,23.1026,38.74,642.84,394,1604.75,31
42,166,47.79,1418.39,520.59,552.84,8.4903,23.2156,38.67,642.79,396,1588.22,30
42,167,47.88,1418.51,520.49,552.88,8.4949,23.2238,38.7,642.79,394,1601.99,29
42,168,47.87,1417.77,520.48,551.45,8.4402,23.1594,38.66,642.76,391,1585.85,28
42,169,47.84,1419.87,520.84,552.9,8.5082,23.2789,38.64,643.88,395,1592.45,27
42,170,47.73,1420.22,520.26,552.27,8.4649,23.1639,38.75,642.45,395,1603.25,26
42,171,47.99,1416.96,520.51,552.98,8.4996,23.2033,38.84,642.83,396,1593.71,25
42,172,47.98,1421.67,520.49,552.24,8.4904,23.1658,38.69,643.19,394,1595.04,24
42,173,47.76,1416.72,520.42,551.99,8.4917,23.1728,38.45,643.27,395,1598.13,23
42,174,47.87,1420.3,520.65,553.1,8.5094,23.1827,38.7,642.57,394,1595.19,22
42,175,47.87,1425.55,520.01,553.03,8.4851,23.1491,38.74,642.89,395,1597.12,21
42,176,47.72,1416.81,520.34,552.38,8.4588,23.1601,38.76,643.17,395,1598.07,20
42,177,47.9,1421.39,520.5,552.23,8.4801,23.099,38.81,643.29,395,1598.36,19
42,178,47.94,1429.26,520.6,551.88,8.5155,23.1859,38.47,643.28,394,1602.19,18
42,179,47.78,1422.85,519.83,551.9,8.4949,23.1059,38.49,642.92,397,1593.47,17
42,180,47.9,1422.19,520.45,552.22,8.4968,23.1872,38.66,643.88,394,1594.16,16
42,181,48.0,1423.19,519.61,551.64,8.5116,23.199,38.51,643.7,398,1597.51,15
42,182,48.14,1419.02,520.62,552.33,8.4941,23.1097,38.47,642.81,396,1594.91,14
42,183,48.0,1420.31,519.85,551.7,8.4918,23.1673,38.61,643.51,393,1596.55,13
42,184,47.97,1422.49,520.49,551.73,8.4973,23.1534,38.63,643.17,394,1595.57,12
42,185,47.88,1424.57,520.17,552.04,8.4681,23.1648,38.72,643.6,396,1597.89,11
42,186,47.99,1420.03,519.69,551.41,8.5147,23.1242,38.55,643.32,395,1593.94,10
42,187,47.96,1420.56,520.41,552.21,8.5012,23.1312,38.53,643.59,396,1597.24,9
42,188,47.98,1426.14,519.77,551.52,8.5076,23.0835,38.44,643.28,395,1595.16,8
42,189,48.08,1425.11,519.92,552.13,8.5175,23.1085,38.44,643.38,396,1599.39,7
42,190,48.14,1425.06,519.95,551.75,8.539,23.0608,38.53,643.38,395,1596.25,6
42,191,48.13,1429.17,520.11,551.65,8.5377,22.9984,38.45,643.67,395,1600.82,5
42,192,47.94,1424.39,520.3,551.78,8.4901,23.1215,38.64,643.78,395,1591.52,4
42,193,48.07,1423.5,520.14,551.47,8.5848,23.0786,38.31,643.95,396,1600.73,3
42,194,48.13,1425.53,519.29,551.6,8.5219,23.0127,38.34,643.16,395,1598.79,2
42,195,48.11,1428.71,519.79,552.2,8.5474,23.0499,38.35,643.6,394,1602.5,1
42,196,47.97,1427.68,519.68,551.04,8.5161,22.995,38.43,643.34,395,1597.41,0
43,1,47.08,1392.51,522.02,554.3,8.3782,23.3701,38.84,642.56,393,1579.64,206
43,2,47.22,1397.92,522.26,554.58,8.3635,23.3848,39.11,642.22,390,1582.02,205
43,3,47.31,1402.59,521.94,554.07,8.4029,23.4861,39.11,641.95,391,1590.17,204
43,4,47.24,1403.11,522.32,554.23,8.4066,23.4021,38.95,641.71,392,1579.53,203
43,5,47.1,1396.1,522.52,554.41,8.4244,23.4559,39.11,642.26,392,1581.65,202
43,6,47.24,1401.53,522.39,554.7,8.403,23.3108,38.95,642.01,392,1579.15,201
43,7,47.22,1399.35,522.23,555.02,8.4132,23.4156,39.09,642.21,393,1585.22,200
43,8,47.24,1408.26,522.3,554.58,8.3683,23.3331,39.11,642.16,391,1587.14,199
43,9,47.24,1402.13,522.41,554.93,8.3857,23.3477,39.01,642.79,392,1586.06,198
43,10,47.23,1392.57,521.66,554.06,8.4392,23.3811,38.95,642.4,391,1582.86,197
43,11,47.0,1392.9,522.82,553.37,8.4186,23.4239,39.13,642.49,391,1587.46,196
43,12,47.33,1392.18,522.41,554.41,8.3985,23.4009,39.13,642.41,391,1580.83,195
43,13,47.37,1396.87,522.19,554.39,8.3978,23.4013,39.1,642.0,392,1585.31,194
43,14,47.17,1389.83,522.23,554.98,8.4187,23.4868,38.95,641.51,391,1586.26,193
43,15,47.27,1401.37,522.21,554.68,8.4211,23.3574,39.02,642.06,390,1586.13,192
43,16,47.14,1403.54,522.16,554.03,8.4176,23.4268,39.03,641.45,391,1584.97,191
43,17,47.09,1391.52,522.57,553.94,8.4065,23.4477,38.91,641.91,391,1585.83,190
43,18,47.2,1391.45,522.43,554.77,8.4208,23.3427,38.98,642.31,392,1583.02,189
43,19,47.12,1397.75,522.68,553.68,8.4243,23.3652,39.26,642.06,391,1582.3,188
43,20,47.24,1396.72,522.33,554.65,8.4098,23.3555,39.07,642.6,392,1582.62,187
43,21,47.3,1406.47,522.4,554.09,8.4232,23.4456,39.13,642.87,392,1585.17,186
43,22,47.27,1401.18,522.15,554.33,8.4159,23.3456,39.07,641.9,390,1585.31,185
43,23,46.98,1397.37,522.5,554.06,8.3716,23.5032,39.07,641.58,393,1583.52,184
43,24,47.36,1399.52,522.73,554.01,8.4148,23.2903,39.01,642.24,391,1580.87,183
43,25,47.29,1396.5,522.16,554.28,8.3841,23.4059,38.98,641.58,392,1581.59,182
43,26,47.35,1396.91,522.21,554.44,8.3775,23.4153,39.07,642.57,392,1587.18,181
43,27,47.41,1402.89,522.45,554.3,8.4042,23.3972,39.02,642.34,392,1581.22,180
43,28,47.15,1397.76,522.55,554.41,8.3836,23.4409,39.13,642.23,391,1590.76,179
43,29,47.33,1399.45,522.23,554.51,8.3853,23.4582,39.02,641.99,392,1586.08,178
43,30,47.09,1401.48,522.58,555.0,8.371,23.4204,39.09,641.87,392,1586.0,177
43,31,47.23,1395.89,522.12,554.47,8.4177,23.3878,39.1,642.16,391,1578.15,176
43,32,47.31,1398.38,522.06,554.45,8.424,23.4645,39.08,642.07,390,1587.17,175
43,33,47.24,1400.17,522.43,554.0,8.4318,23.3001,39.04,642.42,392,1579.29,174
43,34,47.14,1397.26,522.08,554.61,8.3891,23.4014,39.1,642.83,391,1580.3,173
43,35,47.14,1394.03,522.31,554.35,8.4024,23.3953,39.0,641.89,394,1586.02,172
43,36,47.12,1401.36,522.18,554.14,8.3917,23.5067,38.92,642.07,391,1586.2,171
43,37,47.24,1401.09,522.55,554.43,8.4076,23.3422,39.17,642.07,393,1584.22,170
43,38,47.37,1402.39,522.1,554.05,8.3769,23.4556,38.85,641.7,391,1587.69,169
43,39,47.43,1402.98,522.36,554.71,8.4003,23.521,39.17,642.36,391,1583.99,168
43,40,47.46,1399.59,522.09,553.76,8.4176,23.3125,39.09,641.5,393,1582.71,167
43,41,47.28,1395.35,522.42,554.74,8.4254,23.3278,38.99,641.33,392,1578.11,166
43,42,47.25,1393.56,522.09,554.06,8.4473,23.3063,39.07,642.14,392,1590.56,165
43,43,47.25,1401.26,522.52,553.76,8.3858,23.3464,38.96,642.22,391,1591.15,164
43,44,47.31,1399.4,522.33,553.98,8.4139,23.4877,38.85,641.61,394,1587.39,163
43,45,47.36,1397.69,522.78,554.67,8.4349,23.3792,39.05,642.12,391,1574.46,162
43,46,47.19,1403.2,522.59,554.6,8.3896,23.3661,39.11,642.9,391,1592.46,161
43,47,47.4,1397.52,522.57,554.55,8.389,23.3325,39.2,642.65,393,1584.16,160
43,48,47.26,1395.26,522.08,554.4,8.4192,23.2875,39.06,642.12,393,1588.77,159
43,49,47.18,1399.86,522.08,554.37,8.3971,23.2944,39.09,642.37,392,1585.87,158
43,50,47.24,1402.28,522.33,554.38,8.4052,23.4292,39.03,642.25,392,1581.7,157
43,51,47.21,1404.44,522.19,554.33,8.4202,23.4191,38.94,642.17,394,1581.84,156
43,52,47.13,1397.17,522.26,554.32,8.3918,23.4212,39.04,642.88,390,1579.57,155
43,53,47.3,1393.86,522.41,554.34,8.3661,23.2672,39.02,642.51,393,1589.91,154
43,54,47.27,1404.57,522.23,554.89,8.3903,23.4111,38.86,642.06,392,1589.72,153
43,55,47.3,1394.98,521.93,553.99,8.4446,23.3379,39.0,642.38,392,1582.75,152
43,56,47.36,1399.56,521.89,553.9,8.3798,23.33,38.86,642.02,392,1588.22,151
43,57,47.37,1392.25,522.66,554.34,8.3954,23.4259,38.86,642.01,390,1576.0,150
43,58,47.11,1397.47,522.23,553.93,8.4499,23.2497,38.99,642.32,391,1577.23,149
43,59,47.19,1404.68,521.88,554.75,8.4273,23.2466,39.01,642.52,392,1579.68,148
43,60,47.3,1402.7,522.32,554.07,8.3889,23.4122,39.05,642.16,392,1578.91,147
43,61,47.19,1393.56,522.41,554.41,8.4082,23.3624,38.99,642.05,392,1583.88,146
43,62,47.3,1406.74,521.82,553.97,8.4334,23.277,38.96,641.73,392,1585.66,145
43,63,47.13,1408.87,521.66,554.83,8.3749,23.4509,39.0,642.12,392,1584.42,144
43,64,47.25,1396.52,521.89,554.41,8.4217,23.5136,38.9,642.49,391,1590.79,143
43,65,47.39,1395.71,522.69,553.52,8.3908,23.372,38.97,642.39,391,1590.98,142
43,66,47.32,1397.85,521.59,553.84,8.4025,23.2788,39.0,641.94,390,1588.61,141
43,67,47.34,1396.13,521.13,554.81,8.3913,23.3747,39.04,642.02,392,1582.15,140
43,68,47.29,1404.65,521.82,554.58,8.4049,23.3149,39.07,642.28,392,1587.95,139
43,69,47.28,1395.47,522.19,554.65,8.4177,23.3906,38.94,642.58,392,1590.21,138
43,70,47.25,1398.12,521.65,554.33,8.433,23.3412,38.92,642.66,391,1587.33,137
43,71,47.24,1398.33,522.04,554.62,8.4244,23.3275,39.03,642.32,391,1586.76,136
43,72,47.33,1399.32,522.13,554.3,8.3834,23.3388,38.91,642.31,392,1587.55,135
43,73,47.3,1398.09,522.27,554.16,8.3994,23.3559,39.05,642.32,391,1584.71,134
43,74,47.34,1399.5,521.89,554.57,8.3957,23.282,38.97,642.23,393,1586.7,133
43,75,47.13,1405.31,521.91,555.09,8.3772,23.4601,39.0,642.73,391,1590.24,132
43,76,47.25,1399.38,521.9,554.68,8.4383,23.302,39.0,642.18,393,1589.92,131
43,77,47.37,1402.19,522.2,553.44,8.415,23.3331,39.02,641.78,392,1587.86,130
43,78,47.39,1404.39,522.02,554.09,8.4025,23.3367,39.23,642.33,392,1588.02,129
43,79,47.39,1404.41,522.08,553.44,8.4029,23.4146,38.86,642.23,393,1585.36,128
43,80,47.17,1399.8,522.16,553.78,8.4089,23.3247,39.14,642.24,393,1588.28,127
43,81,47.24,1396.92,521.96,555.14,8.4001,23.4363,39.0,642.17,391,1588.47,126
43,82,47.28,1406.96,522.09,553.99,8.3834,23.4605,38.92,642.25,391,1586.85,125
43,83,47.44,1400.57,522.68,554.1,8.4454,23.3417,38.81,641.73,392,1585.31,124
43,84,47.45,1400.41,522.25,554.07,8.4169,23.4,39.05,642.46,392,1585.79,123
43,85,47.24,1402.42,522.12,554.02,8.4479,23.3624,38.93,642.11,392,1586.98,122
43,86,47.45,1406.32,521.68,553.43,8.426,23.4172,38.97,642.06,391,1589.44,121
43,87,47.25,1399.63,521.9,554.17,8.4216,23.3393,38.98,642.2,391,1580.3,120
43,88,47.23,1405.14,521.43,553.47,8.4099,23.4772,38.92,642.52,393,1590.43,119
43,89,47.27,1402.46,522.09,553.31,8.3798,23.3821,38.87,642.2,392,1583.89,118
43,90,47.46,1397.98,521.84,554.69,8.4052,23.5008,39.18,642.43,393,1585.06,117
43,91,47.17,1409.55,522.16,554.39,8.3721,23.3823,38.9,642.37,390,1586.32,116
43,92,47.46,1400.17,522.11,553.87,8.409,23.3704,38.96,642.55,392,1588.36,115
43,93,47.25,1401.12,522.16,553.73,8.4407,23.4205,39.03,642.63,391,1584.23,114
43,94,47.26,1403.83,521.71,554.7,8.4109,23.2943,39.0,642.09,392,1588.54,113
43,95,47.24,1400.9,521.95,554.04,8.4311,23.3896,39.04,641.86,392,1586.88,112
43,96,47.24,1404.43,521.52,554.43,8.4522,23.4095,39.03,642.3,393,1582.73,111
43,97,47.45,1401.48,522.25,554.5,8.4125,23.3991,38.87,642.06,392,1582.45,110
43,98,47.19,1408.2,522.26,553.91,8.4083,23.2647,38.95,642.21,392,1578.77,109
43,99,47.38,1401.77,521.98,554.08,8.3872,23.3389,39.07,642.87,392,1589.73,108
43,100,47.42,1403.32,522.22,554.07,8.4388,23.3346,38.84,642.27,390,1581.92,107
43,101,47.35,1399.16,522.13,554.08,8.3883,23.3805,39.05,641.98,393,1582.06,106
43,102,47.34,1406.12,521.56,554.48,8.4145,23.3726,38.91,642.04,393,1584.51,105
43,103,47.37,1402.32,522.12,554.01,8.434,23.3379,38.86,642.2,390,1580.8,104
43,104,47.43,1398.11,521.98,554.05,8.4416,23.4631,38.9,642.28,392,1585.34,103
43,105,47.29,1409.21,521.78,554.28,8.415,23.3784,38.83,642.52,392,1585.86,102
43,106,47.37,1403.34,521.96,553.15,8.4127,23.3868,38.9,642.65,394,1585.48,101
43,107,47.4,1399.98,522.29,553.75,8.4147,23.373,38.95,642.04,392,1585.57,100
43,108,47.31,1411.24,521.93,554.01,8.4031,23.3593,38.97,642.08,393,1583.97,99
43,109,47.31,1403.07,521.57,553.38,8.4139,23.4087,39.03,642.58,391,1590.24,98
43,110,47.41,1405.36,522.08,553.75,8.394,23.4169,38.91,642.75,392,1588.29,97
43,111,47.36,1408.64,521.55,553.69,8.4025,23.3443,38.8,641.92,394,1587.56,96
43,112,47.47,1403.45,521.63,554.54,8.4156,23.3487,39.0,642.16,393,1587.85,95
43,113,47.3,1407.02,521.69,552.94,8.4214,23.2726,38.78,642.32,394,1586.97,94
43,114,47.42,1400.5,521.95,553.72,8.4199,23.416,38.93,642.5,392,1591.84,93
43,115,47.46,1404.07,521.21,553.81,8.4394,23.322,39.11,642.67,392,1588.77,92
43,116,47.36,1403.23,522.43,553.78,8.4087,23.4039,38.98,642.47,393,1585.17,91
43,117,47.33,1402.84,521.9,553.44,8.4451,23.2177,38.84,643.17,394,1582.12,90
43,118,47.33,1399.44,522.32,553.9,8.428,23.334,38.97,642.13,392,1584.44,89
43,119,47.46,1393.69,521.99,553.58,8.4104,23.3845,38.87,642.71,393,1583.89,88
43,120,47.42,1401.69,522.31,553.51,8.4132,23.3068,38.82,642.5,392,1577.56,87
43,121,47.48,1405.57,521.82,554.06,8.414,23.3585,38.81,642.39,392,1585.15,86
43,122,47.35,1406.2,521.68,553.74,8.4402,23.4649,38.92,642.69,392,1583.95,85
43,123,47.4,1405.65,521.6,553.09,8.426,23.3867,38.73,642.1,391,1591.24,84
43,124,47.41,1404.41,521.58,554.03,8.4383,23.3763,38.97,642.76,391,1592.55,83
43,125,47.48,1404.92,521.86,554.57,8.4103,23.374,38.96,642.22,392,1580.76,82
43,126,47.27,1398.6,521.47,553.35,8.3923,23.3109,38.99,642.21,391,1590.18,81
43,127,47.28,1405.41,521.4,553.21,8.4353,23.2303,38.88,642.8,394,1587.91,80
43,128,47.54,1403.74,521.54,553.57,8.4122,23.3222,38.92,641.59,393,1584.45,79
43,129,47.24,1402.12,521.73,553.14,8.4389,23.3565,38.84,642.46,393,1591.85,78
43,130,47.58,1397.85,521.4,553.67,8.4158,23.239,38.87,642.38,392,1584.15,77
43,131,47.51,1411.13,522.04,553.7,8.4359,23.2181,38.94,642.48,393,1585.04,76
43,132,47.4,1402.99,521.96,554.25,8.4335,23.3434,38.71,642.62,393,1586.4,75
43,133,47.63,1401.2,521.67,553.82,8.4131,23.2844,38.85,642.44,392,1583.32,74
43,134,47.39,1400.71,521.68,553.95,8.4041,23.3426,38.89,642.6,392,1582.49,73
43,135,47.55,1407.53,521.32,553.87,8.4106,23.3133,38.82,642.9,394,1589.89,72
43,136,47.57,1402.51,521.71,552.63,8.4515,23.323,38.88,642.46,393,1580.98,71
43,137,47.63,1401.37,521.37,553.39,8.4777,23.449,38.76,642.83,392,1586.39,70
43,138,47.55,1412.68,521.15,553.31,8.4393,23.3196,38.93,642.95,392,1591.72,69
43,139,47.48,1411.71,521.89,553.8,8.4325,23.3142,38.93,642.67,394,1585.19,68
43,140,47.49,1410.57,521.11,553.46,8.4309,23.2644,38.87,642.98,393,1584.45,67
43,141,47.28,1406.15,521.12,553.72,8.4224,23.2202,38.91,643.18,393,1587.55,66
43,142,47.31,1403.9,521.42,553.52,8.4139,23.2168,38.69,642.75,393,1585.17,65
43,143,47.6,1407.72,521.37,553.56,8.4363,23.2953,38.99,642.68,394,1590.81,64
43,144,47.51,1405.78,521.73,553.63,8.4532,23.2707,38.83,642.36,392,1587.43,63
43,145,47.51,1403.53,521.55,553.62,8.4306,23.3228,38.91,642.38,392,1585.08,62
43,146,47.62,1406.05,521.35,553.19,8.4149,23.3543,38.78,642.58,393,1587.68,61
43,147,47.38,1413.65,521.18,553.36,8.4242,23.3007,38.77,643.0,393,1591.15,60
43,148,47.68,1402.5,521.44,553.31,8.4455,23.3424,38.8,642.12,392,1591.63,59
43,149,47.49,1411.24,521.54,553.64,8.4129,23.4398,38.58,642.36,394,1587.03,58
43,150,47.64,1412.85,521.42,554.72,8.4098,23.3574,38.85,642.79,394,1585.79,57
43,151,47.55,1411.83,520.95,553.4,8.4531,23.3753,38.78,642.69,394,1595.21,56
43,152,47.62,1404.12,521.31,552.98,8.421,23.2154,38.97,642.98,393,1582.31,55
43,153,47.4,1408.88,521.24,553.24,8.4873,23.3625,38.83,642.77,392,1588.31,54
43,154,47.64,1413.02,521.88,552.58,8.427,23.238,38.83,642.83,392,1592.39,53
43,155,47.54,1407.27,521.25,552.66,8.4794,23.2749,38.8,642.69,393,1592.13,52
43,156,47.4,1402.82,520.89,553.22,8.4719,23.2736,38.8,642.62,394,1588.84,51
43,157,47.47,1406.14,521.33,553.15,8.4866,23.3245,38.9,642.35,393,1595.45,50
43,158,47.57,1412.63,521.23,553.72,8.4433,23.3295,38.78,642.09,393,1584.69,49
